"id","identifiantUnique","identifiantCategorie","approprieEnfant","nombreVues","nombreJaime"
1849,oxlyZsNjeiI,22,0,15581773,794736
1739,"9bWLBjb0r-Q",22,0,12438575,954768
418,qIuyN0xlGWo,24,0,20753394,1214823
432,QKZXsJa_K8Q,23,0,20957549,1415757
35212,r3fEA1uDp2Y,22,0,58792009,1930362
36673,UBaOGTTv4OU,15,0,125395,
747,"0lZnI_ElxSU",1,0,758298,
426,_Kcnx-7B6m0,1,0,1286820,
36865,Km8EoMWguS8,22,0,1809015,
36027,nlZlzAXoDag,22,0,2038154,
35177,m815RgekvpU,22,0,7116093,
36843,rqYZ9iWQzok,28,0,51905031,
35612,"5P-Rg5WvYJE",22,0,16083,2642
35677,v0KNw6h1qo8,28,0,48989,4231
36234,P30UH1J629U,25,0,129882,5740
33044,AEs75fXsoNM,20,0,59813,6723
33067,woBf3BFelHA,20,0,162019,6801
36479,"2LyThORYFWk",17,0,510741,7229
33062,nZ6Zuc_euAM,20,0,307834,8638
34906,VTiyKA6GVMY,20,0,45164,8799
35484,"4kEAYRL1uO8",27,0,298461,11589
555,NZ3JGRfF_tk,24,0,305403,11824
133,qQNuFsqcpPQ,24,0,149317,11931
36376,LkVl84-HMMg,22,0,236220,12107
33029,sPChaflaAI0,20,0,127194,12587
1291,_fc7NdCcwMg,23,0,378307,12843
34977,M5mqqnzCE-k,20,0,101897,13113
33753,J9dlHkIRjSY,22,0,191252,13340
1066,Ggr5AZz3tIk,22,0,721834,13526
33083,IuQBIJWqtds,20,0,204774,13662
34560,kbPv6Q8Eyhk,17,0,171354,14087
33054,MS6GPRRrJTA,20,0,76396,14107
35312,da8Rzs3OP1Y,22,0,403147,15021
90,BYPvuZt_Jx8,20,0,140545,15054
91,CAhUSlniJBI,20,0,189098,15551
35374,kGIR_Z5Q4yo,2,0,424712,15953
33033,"3Kras4Jq7YQ",20,0,120351,16085
34187,EaGvZ0okgcM,23,0,386575,16232
35397,BTA49DWSmRc,23,0,515966,17000
1079,bsVTMqZIVC4,22,0,741947,17158
33039,-a9CDr9533I,20,0,79447,17901
33387,r1pCKjCd5QQ,24,0,630368,18236
33103,Nlq_E1tVR_c,1,0,158518,18415
34880,N70Ah5Z1ssc,22,0,296113,19251
829,_NL9SZQ1ZeY,17,0,470207,19772
578,"1NrZAv6L_II",25,0,505998,20566
35564,ODUhxiSBs6k,20,0,239898,21053
34902,rP61ZlOkIbo,2,0,177871,21426
19,"2R7kgRsERPY",22,0,176912,21749
35678,exrgit0cd6E,28,0,643299,22142
35483,OiimAaMw8dk,22,0,790770,22328
36410,cEPbn5qj9uY,17,0,474108,22840
33179,yzuZRqP2lKc,24,0,169464,23004
33013,_SJuwdrJoNw,20,0,345486,23006
33099,aN2Nbo8GuMU,20,0,271976,23076
36445,"66WcAPkyPA8",24,0,474955,23577
36363,YLGhILGahMY,24,0,804180,23610
35579,DDsG9QtBV6U,28,0,228421,23809
780,mK2dlqBcSes,22,0,318423,24338
796,"1EfRr3BLx9I",22,0,390857,24730
34900,"5KB5CmVBySE",20,0,125861,25212
35459,iUAMQo83NVY,24,0,629107,25266
36361,KqokKSgy0M0,20,0,415882,26268
968,QTtb5MuOeJw,2,0,545052,26930
35442,EYSzqkKZUHU,2,0,304683,27039
77,B0hdLLY8yDk,27,0,254510,27244
808,_v9uZ8dOE4U,17,0,200880,27898
153,dPFgIUcgTjA,20,0,146783,27923
1012,JJcD0I7PI00,22,0,997158,28222
36640,PAy5LMGqyIE,17,0,1206433,28377
816,R-U75aeseso,22,0,516403,29938
35402,"5YKZpjIWgZc",22,0,637085,30666
832,HyuWE-YrSj0,17,0,1660769,31166
35219,ZY38PRdMYss,24,0,557694,31836
955,tq-UjWvpSq0,24,0,304976,33382
36091,CAjk0q2PI5w,24,0,2300236,33455
97,"55Yq4nVZffU",22,0,469184,34861
34888,"3iXehPuCL7U",24,0,319590,35062
34997,"8iwlCGPlSpg",27,0,818339,35423
534,"45ztl-Du2Pg",24,0,966785,36211
34533,YdMEig-85uw,25,0,415100,36306
36391,tLKDXn_YbwU,17,0,1189438,36931
33473,"9FkEQ_IMvy0",28,0,342639,37132
35232,Z6UY0Vf9pLg,24,0,794182,37563
33047,qKjqQo2pkEE,20,0,207990,37729
33930,i2jgYyCMcAk,23,0,306119,38434
33361,PkAhwZ-fpXY,1,0,837534,38608
34929,BXcX5ymU7uA,24,0,351704,38778
35499,ypxEzWhWI68,22,0,429575,39066
34545,irQI4tM3TaI,24,0,291039,39232
36013,"3u6S1-t8pHA",22,0,414716,39395
35438,ViqV1aclmNw,22,0,722870,40255
111,kQcD9EdzFNo,20,0,345748,40489
468,t4HB4NRtTSI,20,0,514072,41367
33021,"7KsnXyPjt8E",27,0,310034,41724
33438,"0WjybNk8m_E",23,0,342317,42329
496,Pf6Nm_M9YMg,24,0,2229133,44294
1097,ZtwpkZojxh4,2,0,844276,44335
35510,sXlihZLbiNI,19,0,989590,44686
36258,yvOA1XrQywI,25,0,1158092,44929
35554,WOJ5FRiKyhE,28,0,660504,45085
33337,LPHeOXh0di0,20,0,460447,45508
35905,"2DlXvcBfb2g",22,0,659671,47137
35286,HbWgc_x2IXE,24,0,1077513,47519
89,jYwYYO-sFtA,20,0,434399,47768
33077,FP-1yGYp1cU,20,0,316753,47983
33865,TEhP5FMasrE,24,0,857060,48241
34107,LookKBsFbfg,24,0,392504,49655
33490,"2VAn3pduXEk",28,0,505824,49996
36783,ctz8ZuUuZnA,17,0,1428362,50209
35308,bXpjCLPsPbc,1,0,1117451,50218
341,BZ-iPBc2Dsw,28,0,1102799,50392
36608,S4-FTD1PNEk,24,0,378382,50872
33435,cBuCgDTshak,22,0,790250,50951
36627,"7MNiQc6CQ6w",23,0,456008,51673
36356,HZt7ZTj1GjM,24,0,367387,51916
36666,XxRRPqaKZGY,15,0,616226,53548
34964,"2uaxfretVMo",20,0,369266,55120
34358,NhMyM24Ubx4,22,0,1151671,56383
202,"8HrsGn0xjNM",28,0,488394,56531
35191,c4khE9rDK4o,20,0,628352,57355
33195,T-LG_H4ggVg,25,0,3636616,58061
244,nSyr9kBIWYk,24,0,1945069,58634
529,KkiiCPjwUk0,1,0,843902,58818
35876,j3hdU3KZatM,22,0,2036699,59556
33682,"90w04RbEwME",24,0,1135157,60352
35393,gQL2C11FiOo,2,0,650589,60719
35478,tr4UJs8t8NM,2,0,741224,61480
218,ic7vCRQLMbM,22,0,1480879,61837
35289,jeibQEbJ_Qs,22,0,456222,61871
1240,TbQ10U7TRnM,15,0,888337,62298
163,"1KvS8G5-MuM",20,0,427381,62661
36580,Vsy-KIyzpJ8,22,0,613251,63619
76,-Ny7lnjGJjw,20,0,521393,63784
33463,LGYi7tb8n5E,1,0,1187342,64885
34947,"3Mi8FnWTGgg",20,0,491938,65938
34337,PJFZEV_ro1w,24,0,813889,66501
36480,ov45VVT1gxA,17,0,999885,66922
232,z7SMjYOIn7M,1,0,953714,68066
1700,Ukc8RN1SSpA,24,0,959656,68826
1183,M4NlIENwj1o,24,0,1385611,69692
34431,"76KVexuhx98",24,0,474379,71108
36564,f4o-2Y84MD4,24,0,1688036,72284
35175,"2XSHS5bx2gE",22,0,770311,72767
35292,otJgdCbAUD8,24,0,1649546,73913
35220,"7romYUWtn-Q",24,0,1012422,74519
35198,IZ5uDTRSnyg,24,0,1716451,75372
34782,"7hFDqk9FFiM",22,0,914252,75423
935,DhXzg8JObb4,2,0,803415,77398
34421,fbLb1M3bHQQ,22,0,670542,77881
478,BM-3HGKp8ro,22,0,2372195,77888
36014,P5nUeoCQQIs,27,0,1070336,78449
470,"5SWSXxmPwDI",24,0,849524,78762
35333,E5NeWNVP9ls,24,0,1273507,79519
477,Qc801oMYtNw,1,0,2287921,80565
34033,cW7bICBTwIQ,24,0,508884,81641
214,pUzvCEu3ZQI,28,0,1590939,81962
1579,ZVg4a1nloZg,24,0,1441094,82584
415,ocbmF6UAhj4,23,0,450172,82908
35834,Z648Oap_zuU,22,0,2433561,83901
35325,-ljeyRpo7Qs,24,0,793056,85236
282,ZyNkRyB0Rtw,28,0,1522057,85238
196,RlRWUanaBIQ,28,0,1132733,87152
1471,o5uWGSFtwCQ,23,0,2964496,88058
34910,wDG2wGoE2Bw,20,0,885799,88540
434,oZbG_5iaiYo,22,0,807878,89683
34972,"6Izca-iWiuI",20,0,863931,90216
36197,dcPv3H9MEzY,25,0,1020539,90424
1671,iVr-h20YESk,22,0,1537589,91527
33014,J3KcRqXRLXw,20,0,755878,91547
34226,xbej75DsHhs,15,0,2131924,94030
36009,Te2KMOQhIbQ,20,0,1401782,94052
1478,nt3kAEAlLXY,22,0,707909,94591
35334,YsqEOX3vOzw,23,0,1603197,94609
96,L2vVgCMTe_A,2,0,2453606,94951
340,vABuTq7j7Ik,28,0,2186488,96730
161,"7_R-kn_lDjU",22,0,1049625,97454
36309,QDk42dObwS0,24,0,915538,97711
33018,Qp7PTPTZsY0,20,0,375615,98671
1784,mh8pOW0Z_UU,22,0,917550,101786
33297,"2o7TILg1_yM",1,0,1707189,101814
35225,"3FexMbNQAg8",23,0,869660,103008
457,p_dBJTMxGtI,22,0,5275132,103813
1237,AM0KAi-WGuE,22,0,1402624,104529
35323,elst4hyg4ng,1,0,2417257,104589
36670,mn5Uscr1zwE,24,0,1082861,105602
767,QeM6Mgfi7M4,17,0,1432722,105774
1318,EtoLLNbwP5M,22,0,941119,106742
36104,UuAG6_ON-iI,22,0,1937783,107012
35919,yWEIHOYXi-E,24,0,1985203,107658
36756,cw0kz0-vOO4,22,0,1501750,108927
36555,poifJ9XFFkA,27,0,1141624,109573
34968,"2dFN6fhKQtE",27,0,1287427,109960
35505,sN7gCWlqsbo,2,0,1054291,111402
228,h2KMXsSHIv0,22,0,3200801,111451
1631,fZPOg9qjm58,23,0,1067030,111579
1715,FOdKlpEQXhg,24,0,2218150,113726
36164,y7VX2IYcO0E,25,0,1302310,115512
34690,T4Couxopo2w,24,0,1275836,116045
34949,Ul3PmyUI0T8,20,0,1609964,117335
33348,IsXlC9i7yN0,22,0,1037443,118084
33030,RyyFDroY0ic,20,0,887252,118820
36620,sbS2GaE2O5E,24,0,2103756,119340
36658,f30C4lFNVVo,15,0,1426483,120140
36779,"4RvkZ1dEoeM",23,0,1040875,121135
1841,NfBrnmPpt1c,24,0,1388417,122117
35340,iyemUXLKfXc,22,0,757128,123888
35825,t-v4Kq6l9J0,22,0,2659583,124270
35227,rNoVffzajZc,1,0,2468156,127104
36122,o7IUaXh_C9Y,25,0,4517378,128069
402,HfVo2TmRICk,23,0,3269039,129023
34828,"7nrrTT1KOUI",24,0,1058769,129760
943,_KnY-YvciFU,22,0,4158634,130386
532,bS7nTbkVsds,1,0,1766212,131487
759,Ue_BZfRWmh0,10,0,2979299,131773
1712,FEql2GMOrfg,23,0,1200611,131955
461,hFznOQauIOs,23,0,1403041,137453
35245,uOBdUF4CPOQ,1,0,1615671,138816
35859,GRptcabqH24,22,0,2309181,139951
491,fv60iPE72Pw,1,0,2842301,140403
35786,"8WsvAKmUgiI",17,0,2866474,141475
36051,kO2blz1NICU,1,0,2786585,144234
409,MowNOmjheDs,24,0,3698258,146301
35190,gi0CEK5L6aI,20,0,2002302,147067
35951,"80qIpas30SM",23,0,1036724,147085
35345,Dh2CO-mQ-yk,2,0,1879217,149433
1759,pjsDVKMtuQc,24,0,1984293,149909
36546,Ge-S8A1Et6Q,24,0,1751810,150524
1168,elgSBxhER7E,24,0,2366956,154061
36313,SA5a0Yrrgg0,22,0,2584318,154332
1150,lD5SCPA4-vY,22,0,2173650,154761
36787,ZHhqROq-F1c,24,0,1710881,156656
422,cV1-JGCcXIM,24,0,2240797,157386
36569,sAwSQHFRpp4,10,0,1762143,157675
33870,Pgr6-A3Td2A,24,0,1763953,158895
35280,QuwktlFyImI,24,0,4181634,159630
35887,LwlWtTnCQnY,22,0,1488860,161720
36595,l5m2bzPcnYk,28,0,2398465,162985
36860,"5gks5XHJNBA",24,0,2892837,164395
35185,rdnEqo3kDrQ,1,0,2563158,164888
1460,iZH08g-TKBI,1,0,3708330,167813
36515,RHNYzgin0No,15,0,1405713,169581
987,DQEVNBDT-8c,2,0,2520995,170342
469,"4qbgWspLHO0",1,0,2081725,170962
36560,"8jyvZC8Cf74",24,0,3093435,171079
1300,"25I6SZTbm-Q",28,0,6001159,171717
1764,sUExBz0bqMM,24,0,3359989,172697
35771,GW2qjtQ6ZTs,26,0,6549558,173773
35172,_ATku6rfeRA,1,0,4114346,174735
499,"6bn9QfIfr1M",22,0,3961705,174810
1238,BiZeUHpmnKQ,27,0,2395904,175855
36614,Asgwkaoq6bM,1,0,1639657,176664
35350,seh-36YIvlE,2,0,2831049,177859
35558,JIS6_jbTAuE,22,0,3022997,179141
378,GlAQdPwUd8M,24,0,7116411,181768
36599,oMGALslTyM4,24,0,2309266,182016
36114,bMCn08Hm7Y4,24,0,3758397,182831
417,baXgYkM8y0c,22,0,3298730,183004
451,RN64ovX2Gy0,1,0,2473754,187203
1474,IKE-xeITLrE,22,0,1777187,189169
34754,OFu1ANm9lpA,24,0,3147552,189175
1833,"7IhKdaF0N8A",24,0,3735191,189291
1163,rnnSD5tm5i8,22,0,2047428,190870
34877,gd1f7E_FQqA,20,0,1227950,191086
70,-W-JxB1QQQg,24,0,1077846,191432
519,Mx4EUYI_NSc,22,0,1636788,198413
1859,e4y2RF-wJ-Q,24,0,1947424,203114
35189,BL5ctjM4IeA,24,0,1708169,210981
1355,ga3EJ6CN7ZE,28,0,3524810,213230
35976,RRp_-7R8L5M,20,0,3261763,218489
1352,IQP6arhJg44,23,0,1393261,222644
1234,JMxDzLS8iXw,22,0,2539707,224302
36771,"4EdVsBsl2eM",27,0,2395350,227238
36030,DHYPVW7dDZ8,24,0,2115929,231360
36491,HAfQ19kvd7o,17,0,5362798,232121
36098,B2E-LKH-6-4,22,0,2766714,232562
33350,"4scQfPVG29A",22,0,3245565,234689
1130,"87z6epfYRj8",24,0,3468291,239910
1769,e990tIhi6vU,22,0,5773077,243561
1090,N_KwtfcRfdo,2,0,3239915,250143
385,Po6s9lqEQkE,27,0,1888600,250392
36018,xQ4AlA_mmaw,23,0,2715254,260742
948,cUN7Bc3FRq4,24,0,3452862,261083
1848,"1vmIcr295HM",22,0,3079747,265693
377,kPRfWd2YK64,1,0,3201417,270135
33399,_lHA4n41LnA,1,0,3867391,276903
35208,IHuAAysC04s,22,0,3102551,279407
1372,MrWareZ1HEk,22,0,8276404,280194
34263,VyZrXDVBTKY,27,0,2334019,280756
732,qUxqkvIhvBY,17,0,4967666,280786
1752,_Oc03obFsIM,22,0,6006876,284324
35164,daz2rX8flu0,23,0,4294980,285530
1021,KFoQ8eTQFKc,22,0,4941442,290331
36759,BZalC89WD0Y,22,0,4222474,293112
33365,"6k-9_VERgiI",1,0,6124802,293547
36535,PjVkgyoRHtQ,22,0,6433132,299780
35455,XYqbzWHnsXU,22,0,7203740,300466
407,YSgfYhPUyX8,24,0,4083224,300757
35197,BmuewKzB96o,1,0,3066159,306044
371,J7UkztDeXl0,1,0,3717996,311159
474,u20slRFQ9eI,1,0,4154202,311408
36754,"8lIhRAhK6QE",24,0,7646066,313431
36002,BgazmQAoTN4,24,0,3565025,314590
1870,M86jI1V-jzY,24,0,5970633,316386
34745,VRXG0IFJHCI,24,0,3549783,323800
1912,"2B5PW6w1qZo",24,0,3990590,326227
35869,IbnCBuyhFWk,22,0,8455128,329703
36418,HzWgZD7hP_E,10,0,5906558,331320
550,bUyze1FsIJg,23,0,4495326,336437
1108,-i6UlM-jkeQ,1,0,10231571,340736
35877,Rwm83BAn99k,27,0,3547675,346888
35144,F2aQvtEVizo,24,0,4789239,348867
36006,xKGBQz1uzYQ,23,0,3463359,356939
35203,uz5JtW20Mrw,1,0,5858401,358545
1411,vsY9gxW-V04,22,0,3948025,358987
35275,"5VNFZT2jwfc",23,0,4133850,364269
1144,VmJHjcrcOIk,22,0,10560857,375814
1793,BI3neHNTO7Y,22,0,11267888,378546
35272,r9BGpTQzTjI,1,0,11446689,380112
416,fv18GSBFkNg,23,0,4405808,387667
1805,Gagt04aC4PI,26,0,4403403,392028
35720,xXETl9C43Ls,22,0,5956715,392968
35148,lYWJEuPUUsY,23,0,3265288,394471
1266,KQsGgQYw9D0,15,0,7400967,398941
35358,Gqt9RJnTJIo,2,0,4511359,409741
35176,FU7CfewRva4,1,0,6965528,409929
35297,MAbdodKvL9I,1,0,6773649,419192
386,K2uOCOXGp-o,1,0,5367750,434337
1409,THZ50Z79cUA,23,0,8670741,435781
1885,wu9IpLwju6U,26,0,4184836,438830
1479,AUVS6ajn2j8,24,0,4407574,439649
1122,bw-MVeS0dj0,15,0,9365453,442887
1380,aRJGDbUc0nI,23,0,5506203,452119
1778,O82YfgsnzVA,24,0,6631008,460867
36413,VInHAGf5hjo,22,0,4873066,478093
745,njmdD891cUs,24,0,6258495,485920
193,JEVTTHSGqyY,22,0,11319805,487876
35721,XyWzPEAhnYM,22,0,9492079,496190
35161,dx1hR8PBHWM,24,0,15327868,507892
1277,tgIc_RxaXws,15,0,11957507,514168
1726,vZ3ycJFqWno,17,0,13096509,517082
34108,P2URMKyDAcU,24,0,6021449,520795
1746,"1v1EZxqqE-M",24,0,6891958,530690
1381,z8F-mLyRGLY,24,0,7959129,538066
35730,"9jqoTrwS_lE",24,0,6545076,566464
34128,poP5ISYybkY,1,0,7242297,582623
35568,J-I0LywJGig,22,0,11960713,586439
35833,LUrSSn7lx3A,24,0,9183684,595222
34826,Hje_dWpCYZ0,10,0,18318386,638875
35154,"4CiK1E7O8oc",23,0,8669284,653104
35339,Fy_T2SqksOs,24,0,7207662,659367
312,"5n2kFNZ3Jbs",22,0,16760369,675614
1767,"0bQpoFafzww",22,0,9710150,696721
383,"9bbjDO9nE5Q",23,0,12388129,698589
35742,O_Q8ZlnLcNY,22,0,44165881,741526
855,"0jE__xaKCqY",22,0,13221663,797685
35472,aFUxnWTjmvk,2,0,17210400,805748
411,Ep8xsAT1TaA,22,0,9001208,875170
35832,LgQuP9V4cG0,24,0,10405527,878565
1229,Km4ANsPU030,15,0,18459986,926878
1834,iZWZYCkPNNE,24,0,11067356,947346
372,L3WJ78-km9Q,1,0,18067281,962911
389,LBY_jlzi5kY,1,0,26531432,969362
35163,-GGgbcmHMCc,24,0,17193588,1010384
1376,k2yVnVMZ3uo,24,0,14959951,1020740
36703,UacnmUATWVA,27,0,11341143,1027868
1651,pQExafE0A3g,1,0,17926558,1102782
35143,PwYMnFEF3aA,1,0,20075912,1205714
35149,fAnORRhX1TA,1,0,14938702,1307118
35714,R1xObdq1Q-A,24,0,49059234,1634447
1422,A7cfCrOXjVg,24,0,24446591,1843202
388,Kp-jUYAluCk,24,0,25130343,1863417
1134,kiOhOoICT20,22,0,33823047,2237057
1837,MtecOW1S4Is,26,0,95649488,2454190
452,Im6gmo-kqos,24,0,76391814,2660473
35710,qpBEEHActVo,24,0,46813003,2813842
462,IrpOBBRmVsY,10,0,2679770,
911,"4iq7mgYt3Ic",17,0,72906,3298
853,uOdT2WsqXqY,17,0,302559,5939
35291,c2G18nIVpNE,1,0,7962667,8987
33778,_ZtDgqdRsF4,22,0,3156452,11149
124,vVW6CGD23bY,24,0,125073,11305
35587,NpUXUzxJ4T8,23,0,118839,11829
35476,SrSndcLzWag,2,0,284215,12314
36381,"45tDAG6SmTk",17,0,588139,13799
34923,GtQ1H_fQ8L8,20,0,154748,14333
870,lFkFo1E7Qco,17,0,535235,14699
35463,uIt0edD2jWo,2,0,397638,15204
34191,"8klAQDU82tQ",27,0,161678,16692
321,iiyPNJXrho8,28,0,426120,17039
35423,I3MGDchaNF0,22,0,1071633,17999
881,GDzZhsDjyMk,22,0,252744,18956
975,"2plevGk3omg",2,0,263397,18974
149,"6vCOJmBcyEU",20,0,610090,19404
35597,VpAgnMgreik,24,0,176225,19737
33996,fFHot-SkeSk,22,0,296101,20561
1175,EWf5rmunLrk,24,0,225259,20778
34178,KrNAZez6Dzs,22,0,207891,20950
35113,na86dCHViPY,22,0,175312,23231
1107,fBaEVnXgGGI,2,0,622775,24776
36378,rT6cgKeXaNQ,17,0,427536,25327
36390,TSh6HB_xXCU,17,0,252728,29857
34892,P8QPCmDRbj4,22,0,573238,30108
35473,mub1j6wLWzQ,22,0,984590,31459
35015,nZsIrNP-Kqw,26,0,475489,31548
907,IDSCT14ksj8,24,0,239583,32546
36318,ZQAw5-oQJD0,17,0,980559,34603
34024,"2NYDa5hrkVI",23,0,391367,36747
1252,"5Jk6bYIJFP4",22,0,545424,37623
34119,CjuANeULcXU,1,0,275673,38820
1297,"9DidLYVQ8mk",24,0,277663,38890
34504,wAy28NN3MqY,24,0,660474,40695
848,lF-Z2ySuXkQ,22,0,1132446,43935
34790,EHkqTjTEzHA,17,0,524731,44108
34077,mEUvxNq-2FI,24,0,430626,46340
33451,p4rI1Bvbh0I,22,0,315243,46968
36533,OwobAoY-tiU,22,0,1282379,49917
35355,X5qETeiAnqw,2,0,1067391,51100
35314,DAzQAzBrxbo,22,0,707713,51767
222,YEu_mAIs-PM,24,0,1200256,52095
969,cIRNUiQBEg8,22,0,1701958,52772
36343,"0x4yKTWFXUs",17,0,1417472,53445
204,rvhrjpWQvRk,20,0,957974,54632
34126,muCENnMKwXI,24,0,372816,54946
33064,wSQFRGiT1F0,24,0,576208,55425
331,_aMHskA1pwM,24,0,874866,56467
36312,"2UoPQNkDYWA",22,0,859425,62635
183,eFruwvqPCQI,20,0,2779494,63130
1049,s0C-kp02IAk,22,0,1425768,66414
280,TZW-D_gWTnE,22,0,791905,68845
430,bNKFx94DLKA,10,0,1141331,70418
36340,ZeGFnWlltpE,24,0,1143889,70649
36678,cijdhicwRYk,22,0,4565281,72110
1184,sqVkWi2hhsQ,22,0,1764332,72209
1189,"2Go5sF_dcYw",15,0,1385875,73939
35301,HhEN6YvQmCI,27,0,1051416,75384
35006,"3cRI5vyp_8Y",22,0,744271,79138
35392,Q0a4wKyWVkw,24,0,776120,79910
1199,tnTsYWbMPrA,22,0,1039596,80707
1030,"0DKBgWcA4UM",24,0,926021,82009
36059,"9ld3kYtizL0",22,0,690204,82147
35996,RQ1_069AMRk,24,0,2018677,82211
1822,n0YxcxKFPZk,24,0,1094272,84364
1152,TGMbduumcOw,22,0,1663201,84657
441,PCr7J9DtsmQ,20,0,1184825,84863
1310,MSAuc7wvC4s,15,0,1922836,85521
976,W0K8SRSyGGw,22,0,2523242,88941
1878,"8qG1d9CMXXw",20,0,683094,89653
1685,b51GQVR6S88,22,0,1168806,91246
36375,QXSKy_7XeLU,22,0,2447161,91737
35320,u6KsDh1yYo8,24,0,1623744,93263
36075,NkdNTIt6-PE,1,0,2495145,96271
1248,"9qTShhoUab8",23,0,1377176,96567
1131,dbTVkxC-6Mo,22,0,2523330,97632
35168,MKBu6x34tHw,10,0,2465028,99070
35404,mhWt9VQu-Jk,2,0,2568542,103600
34835,xfNpErCk1hA,26,0,1725114,104336
1244,"0-y_zymf_kc",24,0,2665231,106888
1187,"7SpWlevvoA8",20,0,986642,107342
36655,JbR0QCR8D-g,22,0,1404609,108310
36553,M_XsjOQYvCE,24,0,867619,111040
35194,AxfiS1nD4Go,22,0,2397196,111147
34834,"3AQMjblDYUI",22,0,2543166,114099
1415,"8kPfA2a0y20",23,0,923786,126874
36683,yUgAfv5YTgY,22,0,3783433,129228
425,ONp89h5xLc4,22,0,2034011,129495
197,"2KBMa-pH22Q",22,0,1678032,129542
35151,"6XLz1qYDYX0",10,0,2383963,129661
35867,-55X8381Tko,24,0,3251151,133197
35257,WkUtjeCJFfo,22,0,1890098,133953
34034,PP-ekWRrgKc,23,0,9590390,136512
34955,M4UjBbbBpVw,20,0,2302850,142224
405,-5BKwB7imnQ,24,0,2175915,143402
1748,"34dj_mzvn4w",24,0,1959239,143563
35764,iBhBuvEj2vY,22,0,1760550,144683
1296,ZRUq4Pfl4WQ,15,0,1929737,147304
35947,YVQjAenEe3Q,23,0,1077793,148555
35349,fxCukLo1x6E,28,0,9105252,149879
480,g0fEnkNyybg,20,0,1610696,157794
1494,mPi75yi7Jtc,22,0,1611141,162022
35237,kEhnoPfj_8w,23,0,1592904,162956
34099,Ti0NTN713QA,22,0,2573552,163276
35740,tykgPAYmOkU,23,0,5080885,164770
36514,"2fg6qblm_mw",17,0,2938383,166348
1179,"6OHwHOC7rQ8",24,0,2275109,171813
36558,"5-3EW8Bvi4c",22,0,6679658,178347
33308,AnEmaoGC75w,1,0,1331972,178858
545,Vw7XJmyh04g,27,0,3463486,180278
35829,iWsHFCYhSFw,26,0,3637958,180357
1755,"1-dqP_DSfpw",20,0,3274838,184892
35785,iq9NYl_3czg,22,0,5765505,187877
35853,n9bKOmpxBEc,19,0,3906333,188839
1791,FdXlyi8y-Os,20,0,4092301,189545
940,lvVc1zOO-Gc,22,0,4316936,192791
35749,"0nFA5EGcIqI",22,0,4625787,194536
33275,tUktiJYtu74,24,0,2123732,199406
35783,spPdwg1ckIw,20,0,1995251,199434
35171,"6eut4zBkch0",1,0,2281928,204527
35974,EbVfHuYnZxo,24,0,3926506,205079
34384,jy8qgyCSrNY,24,0,1946224,210888
36743,LmpWt-sUCcY,24,0,2285330,213472
35421,YKWsisvHpmE,22,0,3405523,223739
1896,Z_NuOxK_xrU,22,0,3348520,228580
1869,lrNRJte9J7Q,24,0,4263409,253291
447,ZWrPTSM0sAw,23,0,2052310,257444
36577,-vfPmig63UU,1,0,2943877,259120
925,Whm7YOCsrtI,22,0,3915830,262168
370,"3oK4KS_piDI",1,0,2657109,263931
35179,H9FmUKP4uCY,1,0,2574501,281386
936,oTSs-_DiP4E,19,0,5672474,286702
35789,dkmCxs454Kc,24,0,4457030,292904
1348,Ok-AXFiRenY,20,0,8065507,294908
33825,pfw9QQxbvM8,22,0,9458834,303612
857,VQeHOvOaoyw,17,0,7344056,304290
36841,Q_Hzyt_gbug,22,0,3240871,319818
36503,aueHgCJscKk,24,0,4333253,324652
1221,"31KOcvbqU2I",22,0,3560338,329627
36789,kPfMY_4ciTk,22,0,5625216,344928
1213,vCiSBHKxFog,15,0,5807638,367729
387,YjntK8DcYaQ,1,0,6741527,369705
1195,RGqV3VQWaLA,15,0,9477607,371119
35158,U1wFr8OEM84,22,0,5904690,382077
444,J9eOcHnU7wE,24,0,11691032,385646
414,bpaFLPhnojg,24,0,5448744,386157
942,Km1asWu1vzw,24,0,8574073,391262
36044,rxhQ-ZDnF8o,20,0,5476385,406710
1356,ZTrb4grzRhk,22,0,6218894,425795
35395,xTXtprkLj3w,22,0,11827226,436242
1772,roT6qdfAEww,24,0,7744713,438009
1823,XUmGJaIWTxE,22,0,5948177,444792
33153,CudDPMiNK4Y,25,0,13721857,445605
34266,j3f0TcXLh8U,22,0,7289124,456921
1733,"2LA2w1J0oGk",24,0,11832275,463744
1617,yuS8SKbFgqI,23,0,9053852,471916
1155,Ax8XBqJqVBE,27,0,7650822,473315
734,nfDUVEfyWDA,24,0,11805819,475794
35142,QCW9WbI85ss,24,0,7246302,478248
1166,lOU3qNmr3m8,1,0,5909483,482527
35837,uC5nNIYgrjw,27,0,11243387,575494
1330,"61WtGleD_4M",20,0,8154855,648162
722,NI5KdTgjzp8,24,0,17677526,670758
33134,cPdkN0IDFYU,25,0,13098092,675089
35758,YoUsu3Vf2X8,22,0,38797599,772978
373,ewpUWFk_pPk,22,0,12703020,852313
36538,HfrLKqa3jsE,22,0,12842874,953267
36651,"8k6ar4qtbL0",15,0,13439064,1000403
35152,"48yU1oJTfG8",20,0,13067186,1058183
1790,bi5pPytQ2wA,22,0,24592772,1059470
1314,"5-jWI-vJQ9A",24,0,40043717,1261552
36696,W3ev22O2iVg,22,0,30779143,1382506
